t,x,y,z,vx,vy,vz
1841.0000,985.129638,985.599238,-37.616462,3.354124,3.355886,-3.286777
1842.0000,988.498943,988.964552,-40.988374,3.385629,3.374990,-3.451287
1843.0000,991.890829,992.355282,-44.529757,3.402959,3.403683,-3.634651
1844.0000,995.302326,995.767812,-48.250353,3.427104,3.425842,-3.805322
1845.0000,998.730796,999.198218,-52.145284,3.432971,3.438182,-3.991165
1846.0000,1002.175588,1002.653993,-56.220549,3.455731,3.463334,-4.162402
1847.0000,1005.643005,1006.122736,-60.465398,3.472636,3.478247,-4.336111
1848.0000,1009.125300,1009.603386,-64.883321,3.489513,3.488348,-4.497912
1849.0000,1012.615304,1013.088107,-69.470303,3.482345,3.483761,-4.666805
1850.0000,1016.100199,1016.568516,-74.227528,3.489852,3.490578,-4.842125
1851.0000,1019.600221,1020.065752,-79.142914,3.502473,3.498615,-4.996651
1852.0000,1023.104750,1023.561713,-84.215828,3.515611,3.490082,-5.160465
1853.0000,1026.615241,1027.055499,-89.455370,3.504216,3.494480,-5.317682
1854.0000,1030.103837,1030.545240,-94.835688,3.479344,3.489605,-5.447472
1855.0000,1033.578035,1034.030769,-100.341700,3.469892,3.474695,-5.563154
1856.0000,1037.041947,1037.502537,-105.974995,3.458566,3.466268,-5.693239
1857.0000,1040.494123,1040.960530,-111.734980,3.438830,3.449649,-5.827105
1858.0000,1043.927311,1044.392939,-117.611376,3.425476,3.418680,-5.928913
1859.0000,1047.338219,1047.803344,-123.600517,3.404838,3.396472,-6.037837
1860.0000,1050.731134,1051.191470,-129.692087,3.377556,3.374974,-6.139256
1861.0000,1054.095270,1054.557692,-135.878703,3.344229,3.349582,-6.232359
1862.0000,1057.423034,1057.890202,-142.140406,3.308456,3.320187,-6.287262
1863.0000,1060.720455,1061.204273,-148.458540,3.285920,3.302648,-6.344085
1864.0000,1063.997741,1064.480768,-154.835729,3.256500,3.257274,-6.403273
1865.0000,1067.233922,1067.723027,-161.257533,3.209407,3.226547,-6.439758
1866.0000,1070.425501,1070.922364,-167.713113,3.169830,3.174418,-6.469715
1867.0000,1073.587640,1074.072753,-174.187259,3.136177,3.123963,-6.480065
1868.0000,1076.702344,1077.177711,-180.666049,3.087985,3.078849,-6.492843
1869.0000,1079.766620,1080.234502,-187.142711,3.032436,3.028571,-6.469566
1870.0000,1082.770653,1083.234338,-193.600576,2.975315,2.972624,-6.442051
1871.0000,1085.718550,1086.173179,-200.028810,2.916861,2.906776,-6.415822
1872.0000,1088.604457,1089.055747,-206.420778,2.859506,2.853263,-6.365232
1873.0000,1091.438900,1091.878850,-212.755107,2.810585,2.803158,-6.299621
1874.0000,1094.218156,1094.657949,-219.016487,2.752857,2.747020,-6.212574
1875.0000,1096.938479,1097.365825,-225.186569,2.688713,2.670441,-6.121055
1876.0000,1099.587014,1100.014576,-231.258753,2.616939,2.615052,-6.015104
1877.0000,1102.174062,1102.590459,-237.228861,2.558039,2.539291,-5.910130
1878.0000,1104.695267,1105.092786,-243.072920,2.489273,2.469405,-5.780416
1879.0000,1107.151566,1107.527684,-248.779778,2.420644,2.403542,-5.625819
1880.0000,1109.533172,1109.890222,-254.336298,2.343262,2.334559,-5.474089
1881.0000,1111.839166,1112.189916,-259.732219,2.267306,2.268517,-5.313507
1882.0000,1114.065245,1114.425124,-264.955404,2.185197,2.198098,-5.128585
1883.0000,1116.211854,1116.577045,-269.990602,2.113693,2.113655,-4.938354
1884.0000,1118.280584,1118.647396,-274.831354,2.023516,2.022926,-4.734019
1885.0000,1120.262766,1120.628416,-279.464361,1.939578,1.934443,-4.526995
1886.0000,1122.167474,1122.521849,-283.876209,1.860188,1.848119,-4.287160
1887.0000,1123.985058,1124.333675,-288.045868,1.775495,1.778098,-4.048343
1888.0000,1125.720357,1126.071098,-291.978231,1.698461,1.692880,-3.803435
1889.0000,1127.375231,1127.721391,-295.657198,1.601638,1.602721,-3.545700
1890.0000,1128.932037,1129.281411,-299.070735,1.508516,1.520190,-3.280992
1891.0000,1130.401913,1130.762145,-302.216636,1.425832,1.431622,-3.006202
1892.0000,1131.785150,1132.149318,-305.084847,1.336470,1.337594,-2.731886
1893.0000,1133.081840,1133.441973,-307.679199,1.255433,1.250500,-2.447580
1894.0000,1134.287570,1134.639618,-309.978784,1.163826,1.137731,-2.147969
1895.0000,1135.397319,1135.734884,-311.982983,1.057905,1.048997,-1.852211
1896.0000,1136.404687,1136.739624,-313.681874,0.960868,0.954209,-1.543847
1897.0000,1137.324951,1137.644107,-315.079363,0.872156,0.865283,-1.256683
1898.0000,1138.150157,1138.466340,-316.182089,0.783882,0.781399,-0.941975
1899.0000,1138.884581,1139.195451,-316.970861,0.688785,0.680039,-0.629141
1900.0000,1139.524249,1139.829742,-317.441559,0.591159,0.592243,-0.313116
1901.0000,1140.071548,1140.378520,-317.607120,0.502052,0.503937,-0.014079
1902.0000,1140.525590,1140.835677,-317.459212,0.403532,0.410496,0.306493
1903.0000,1140.883760,1141.191419,-316.990208,0.314647,0.308165,0.636190
1904.0000,1141.154286,1141.454947,-316.199237,0.221227,0.216411,0.947917
1905.0000,1141.330512,1141.624319,-315.093328,0.126023,0.120129,1.262563
1906.0000,1141.416642,1141.698736,-313.689196,0.039261,0.032389,1.558451
1907.0000,1141.407043,1141.690282,-311.979629,-0.061945,-0.050353,1.853875
1908.0000,1141.296698,1141.595510,-309.983209,-0.158912,-0.142821,2.147019
1909.0000,1141.085155,1141.410289,-307.691487,-0.255526,-0.233853,2.435517
1910.0000,1140.787266,1141.128606,-305.107899,-0.339460,-0.339445,2.725714
1911.0000,1140.408870,1140.742482,-302.237209,-0.427572,-0.423553,3.007735
1912.0000,1139.935205,1140.268447,-299.088032,-0.507841,-0.527924,3.280042
1913.0000,1139.382535,1139.701922,-295.679610,-0.604153,-0.609964,3.539876
1914.0000,1138.740917,1139.043683,-292.004625,-0.682009,-0.703568,3.809615
1915.0000,1138.011589,1138.299647,-288.073632,-0.768594,-0.787414,4.053464
1916.0000,1137.202862,1137.474872,-283.908081,-0.856077,-0.869447,4.282141
1917.0000,1136.298166,1136.565087,-279.515918,-0.938022,-0.940458,4.495937
1918.0000,1135.320267,1135.583501,-274.908393,-1.019874,-1.018868,4.722300
1919.0000,1134.265104,1134.527037,-270.076729,-1.105597,-1.092692,4.936758
1920.0000,1133.116437,1133.387757,-265.041549,-1.188132,-1.183416,5.126221
1921.0000,1131.899996,1132.165353,-259.823290,-1.251946,-1.259645,5.310671
1922.0000,1130.601566,1130.870634,-254.430055,-1.335388,-1.338557,5.482822
1923.0000,1129.235954,1129.503745,-248.870935,-1.402044,-1.401990,5.627778
1924.0000,1127.788348,1128.066485,-243.169105,-1.494728,-1.464499,5.784900
1925.0000,1126.259466,1126.559605,-237.314130,-1.555640,-1.556365,5.924897
1926.0000,1124.669745,1124.972070,-231.330758,-1.620486,-1.611032,6.035667
1927.0000,1123.015095,1123.322229,-225.244930,-1.689609,-1.684630,6.138972
1928.0000,1121.292134,1121.611481,-219.059985,-1.749527,-1.739683,6.233355
1929.0000,1119.517334,1119.836751,-212.793634,-1.799642,-1.810548,6.302962
1930.0000,1117.688573,1117.993231,-206.457946,-1.859667,-1.869408,6.362824
1931.0000,1115.805738,1116.094439,-200.068996,-1.903591,-1.925458,6.419777
1932.0000,1113.872155,1114.132483,-193.628084,-1.965676,-1.984742,6.462180
1933.0000,1111.870767,1112.125945,-187.153847,-2.029644,-2.029514,6.487565
1934.0000,1109.811355,1110.075061,-180.660008,-2.083979,-2.082613,6.486711
1935.0000,1107.705728,1107.966432,-174.171652,-2.129442,-2.133891,6.489903
1936.0000,1105.548625,1105.811609,-167.684123,-2.174344,-2.170649,6.478568
1937.0000,1103.351557,1103.618104,-161.227172,-2.222555,-2.221293,6.442811
1938.0000,1101.122073,1101.384609,-154.798627,-2.241710,-2.249714,6.420314
1939.0000,1098.861860,1099.115998,-148.408488,-2.276616,-2.279707,6.359958
1940.0000,1096.572357,1096.825475,-142.086298,-2.315977,-2.313988,6.288473
1941.0000,1094.246244,1094.499684,-135.827940,-2.349258,-2.343948,6.225202
1942.0000,1091.880774,1092.143456,-129.647473,-2.381520,-2.372480,6.139046
1943.0000,1089.488538,1089.750179,-123.558216,-2.398651,-2.411373,6.042661
1944.0000,1087.074837,1087.327784,-117.569739,-2.421169,-2.428394,5.936138
1945.0000,1084.643896,1084.888913,-111.691454,-2.441726,-2.441222,5.834355
1946.0000,1082.189935,1082.443301,-105.914484,-2.467030,-2.458270,5.711906
1947.0000,1079.727207,1079.980044,-100.267481,-2.468624,-2.467265,5.580045
1948.0000,1077.247689,1077.507771,-94.756509,-2.494893,-2.478889,5.442712
1949.0000,1074.746241,1075.024316,-89.384158,-2.502553,-2.484713,5.301178
1950.0000,1072.242627,1072.530195,-84.153988,-2.497069,-2.486630,5.152907
1951.0000,1069.744577,1070.029975,-79.069007,-2.489135,-2.500054,5.008687
1952.0000,1067.253089,1067.528479,-74.137861,-2.494941,-2.504149,4.843137
1953.0000,1064.754712,1065.028561,-69.374605,-2.503886,-2.498449,4.668613
1954.0000,1062.264323,1062.536408,-64.781352,-2.483518,-2.490408,4.511357
1955.0000,1059.785144,1060.048492,-60.356973,-2.468667,-2.473449,4.342270
1956.0000,1057.325953,1057.583440,-56.102939,-2.444602,-2.464737,4.160641
1957.0000,1054.876932,1055.125649,-52.026138,-2.444580,-2.446860,3.999995
1958.0000,1052.453471,1052.686454,-48.120555,-2.414834,-2.424427,3.820809
1959.0000,1050.039869,1050.276362,-44.393677,-2.410090,-2.394779,3.631418
1960.0000,1047.640453,1047.886440,-40.838746,-2.394466,-2.372986,3.467272
1961.0000,1045.269311,1045.523393,-37.461608,-2.351820,-2.353857,3.292530
1962.0000,1042.931156,1043.185472,-34.257562,-2.318554,-2.317502,3.113884
1963.0000,1040.632075,1040.883625,-31.237910,-2.289156,-2.282029,2.929172
1964.0000,1038.368972,1038.613784,-28.391969,-2.247720,-2.244570,2.763334
1965.0000,1036.140222,1036.387718,-25.713131,-2.214003,-2.215976,2.595399
1966.0000,1033.938300,1034.195036,-23.192721,-2.181628,-2.168131,2.439367
1967.0000,1031.782553,1032.049894,-20.832938,-2.129114,-2.123777,2.276986
1968.0000,1029.679756,1029.948777,-18.635809,-2.078694,-2.080439,2.116733
1969.0000,1027.625423,1027.892874,-16.591877,-2.022911,-2.034754,1.969564
1970.0000,1025.620362,1025.878739,-14.697263,-1.984811,-1.989978,1.820451
1971.0000,1023.668871,1023.917423,-12.951466,-1.919201,-1.931067,1.675598
1972.0000,1021.784226,1022.012261,-11.354331,-1.858291,-1.872771,1.522040
1973.0000,1019.957564,1020.167506,-9.890787,-1.809234,-1.817435,1.393528
1974.0000,1018.175073,1018.378592,-8.551034,-1.751836,-1.763700,1.280628
1975.0000,1016.453465,1016.653281,-7.328747,-1.681483,-1.687436,1.156542
1976.0000,1014.796182,1015.001353,-6.233578,-1.614350,-1.621661,1.040933
1977.0000,1013.213443,1013.415932,-5.242519,-1.539702,-1.546202,0.941907
1978.0000,1011.697181,1011.905204,-4.359414,-1.487627,-1.480791,0.826396
1979.0000,1010.249386,1010.459559,-3.579463,-1.408068,-1.406628,0.734172
1980.0000,1008.872991,1009.089328,-2.888640,-1.337049,-1.336663,0.648266
1981.0000,1007.563546,1007.789618,-2.288589,-1.266684,-1.253077,0.553862
1982.0000,1006.336234,1006.574338,-1.771834,-1.180331,-1.182858,0.487765
1983.0000,1005.185751,1005.428691,-1.318069,-1.107953,-1.106910,0.426483
1984.0000,1004.120246,1004.359562,-0.927049,-1.021909,-1.022622,0.352167
1985.0000,1003.136926,1003.372460,-0.602199,-0.940774,-0.944653,0.296181
1986.0000,1002.242805,1002.470080,-0.338360,-0.861677,-0.859537,0.238950
1987.0000,1001.426774,1001.653060,-0.123799,-0.769967,-0.774532,0.188481
1988.0000,1000.689238,1000.917220,0.047992,-0.687120,-0.689295,0.160101
1989.0000,1000.043525,1000.269922,0.195533,-0.598811,-0.598987,0.130881
1990.0000,999.488757,999.706008,0.312987,-0.504949,-0.518521,0.105199
1991.0000,999.020154,999.229144,0.407820,-0.428221,-0.427802,0.078640
1992.0000,998.640233,998.846362,0.479035,-0.330040,-0.347069,0.059071
1993.0000,998.349498,998.543896,0.534477,-0.250024,-0.251760,0.051537
1994.0000,998.136767,998.342976,0.575653,-0.165380,-0.150312,0.031512
1995.0000,998.017357,998.245550,0.606220,-0.066105,-0.046685,0.022704
1996.0000,997.994212,998.245656,0.621584,0.029578,0.047287,0.006642
1997.0000,998.068059,998.326937,0.624540,0.112767,0.131304,0.006015
1998.0000,998.228881,998.505426,0.631660,0.201491,0.223230,0.006155
1999.0000,998.487770,998.775895,0.638538,0.299947,0.322563,0.008086
2000.0000,998.841244,999.145205,0.645595,0.402943,0.413520,0.012763
2001.0000,999.294362,999.599342,0.648053,0.502012,0.495902,0.006465
2002.0000,999.838363,1000.142120,0.655423,0.586434,0.591539,0.004278
2003.0000,1000.470943,1000.775320,0.657233,0.688762,0.681544,0.007677
2004.0000,1001.214490,1001.505521,0.657558,0.793948,0.781561,-0.001041
2005.0000,1002.047818,1002.327842,0.654950,0.872321,0.864012,-0.011848
2006.0000,1002.964394,1003.253449,0.644768,0.967312,0.979601,-0.012055
2007.0000,1003.974940,1004.275285,0.625044,1.058817,1.064337,-0.023244
2008.0000,1005.077124,1005.379848,0.602310,1.153536,1.148323,-0.023568
2009.0000,1006.272894,1006.579373,0.574380,1.239339,1.242818,-0.034901
2010.0000,1007.561448,1007.876539,0.529593,1.338092,1.347849,-0.055061
2011.0000,1008.938913,1009.267420,0.456932,1.421581,1.430969,-0.082933
2012.0000,1010.411235,1010.739080,0.377218,1.523152,1.517460,-0.086324
2013.0000,1011.972462,1012.306766,0.275654,1.593701,1.618022,-0.112509
2014.0000,1013.606962,1013.957923,0.137119,1.676516,1.688217,-0.163634
2015.0000,1015.328201,1015.690810,-0.053806,1.770453,1.774172,-0.207171
2016.0000,1017.139020,1017.505483,-0.280687,1.855749,1.854892,-0.256004
2017.0000,1019.042859,1019.403949,-0.555474,1.945131,1.940179,-0.304202
2018.0000,1021.027753,1021.381554,-0.884716,2.022812,2.021216,-0.345852
2019.0000,1023.092212,1023.453927,-1.270311,2.112692,2.109065,-0.426063
2020.0000,1025.244860,1025.601027,-1.729218,2.201112,2.181813,-0.495370
2021.0000,1027.480256,1027.830854,-2.257946,2.278935,2.272649,-0.562927
2022.0000,1029.786469,1030.141412,-2.868973,2.343571,2.351105,-0.657435
2023.0000,1032.166608,1032.526877,-3.569353,2.418794,2.418486,-0.740984
2024.0000,1034.617159,1034.981772,-4.354942,2.485958,2.484048,-0.834690
2025.0000,1037.135319,1037.499998,-5.235489,2.543277,2.555024,-0.938292
2026.0000,1039.719409,1040.082580,-6.225643,2.623881,2.608892,-1.053918
2027.0000,1042.378766,1042.725159,-7.329861,2.691430,2.676497,-1.159940
2028.0000,1045.096052,1045.433607,-8.539759,2.739761,2.732400,-1.268056
2029.0000,1047.869868,1048.206646,-9.875382,2.801670,2.807998,-1.400754
2030.0000,1050.712417,1051.051343,-11.338795,2.878138,2.874748,-1.531013
2031.0000,1053.624441,1053.948637,-12.939451,2.944377,2.927759,-1.668250
2032.0000,1056.578824,1056.908576,-14.674234,2.968532,2.993464,-1.804443
2033.0000,1059.572000,1059.926251,-16.557388,3.030169,3.033589,-1.963634
2034.0000,1062.622692,1062.984757,-18.597450,3.076090,3.082305,-2.124280
2035.0000,1065.718169,1066.082613,-20.800015,3.127211,3.121166,-2.286858
2036.0000,1068.869724,1069.227686,-23.163823,3.169530,3.180251,-2.442569
2037.0000,1072.061062,1072.426106,-25.690514,3.211534,3.214040,-2.609438
2038.0000,1075.292721,1075.658109,-28.384631,3.248212,3.250899,-2.771822
2039.0000,1078.559066,1078.925539,-31.245057,3.289723,3.277532,-2.946079
2040.0000,1081.863741,1082.220628,-34.277726,3.327790,3.312270,-3.115433
2041.0000,1085.205534,1085.538271,-37.480898,3.354357,3.331146,-3.294605
2042.0000,1088.572225,1088.898647,-40.861625,3.379838,3.372616,-3.473203
2043.0000,1091.963790,1092.287321,-44.416705,3.409759,3.401945,-3.653728
2044.0000,1095.379796,1095.703501,-48.146727,3.425711,3.429938,-3.821476
2045.0000,1098.815878,1099.146206,-52.048027,3.454006,3.454584,-3.982326
2046.0000,1102.277034,1102.603802,-56.118791,3.466618,3.455815,-4.154757
2047.0000,1105.751289,1106.069278,-60.363346,3.480530,3.471740,-4.332166
2048.0000,1109.234258,1109.549351,-64.783750,3.485014,3.485010,-4.503009
2049.0000,1112.720234,1113.038343,-69.371426,3.491505,3.493467,-4.670099
2050.0000,1116.215031,1116.534030,-74.128836,3.502563,3.492863,-4.837178
2051.0000,1119.713896,1120.029815,-79.046414,3.499928,3.491635,-5.002965
2052.0000,1123.211876,1123.522574,-84.128676,3.502125,3.495473,-5.163367
2053.0000,1126.706339,1127.014681,-89.367938,3.488437,3.483303,-5.319977
2054.0000,1130.184510,1130.503250,-94.756724,3.470161,3.493757,-5.464703
2055.0000,1133.659719,1133.994195,-100.280321,3.467526,3.487505,-5.588816
2056.0000,1137.119936,1137.474474,-105.934454,3.452525,3.462602,-5.712798
2057.0000,1140.565104,1140.934200,-111.701097,3.440335,3.455216,-5.827239
2058.0000,1143.996986,1144.374516,-117.587215,3.422227,3.425689,-5.941731
2059.0000,1147.414595,1147.789111,-123.588697,3.408492,3.408545,-6.051368
2060.0000,1150.812805,1151.185259,-129.684350,3.382962,3.388206,-6.145476
2061.0000,1154.183304,1154.554064,-135.869936,3.351342,3.353916,-6.229080
2062.0000,1157.521440,1157.891447,-142.136460,3.330542,3.315467,-6.301384
2063.0000,1160.830405,1161.191522,-148.464381,3.284328,3.285739,-6.358169
2064.0000,1164.095550,1164.453690,-154.849181,3.251343,3.239150,-6.408901
2065.0000,1167.328138,1167.681318,-161.273238,3.220171,3.219779,-6.440427
2066.0000,1170.517732,1170.878237,-167.732694,3.164502,3.174189,-6.470476
2067.0000,1173.659321,1174.024610,-174.206341,3.125574,3.122529,-6.477234
2068.0000,1176.766747,1177.122928,-180.685429,3.084731,3.080667,-6.482554
2069.0000,1179.826518,1180.182308,-187.158756,3.037885,3.037873,-6.465527
2070.0000,1182.836298,1183.194137,-193.616673,2.978751,2.982686,-6.448257
2071.0000,1185.790437,1186.144789,-200.045569,2.928590,2.922237,-6.410352
2072.0000,1188.689389,1189.042216,-206.431767,2.870445,2.880384,-6.354055
2073.0000,1191.530545,1191.895731,-212.758466,2.803064,2.817396,-6.296669
2074.0000,1194.301735,1194.679609,-219.018992,2.740456,2.745648,-6.216444
2075.0000,1197.015526,1197.392273,-225.198331,2.688792,2.688383,-6.133830
2076.0000,1199.673280,1200.050630,-231.281949,2.622057,2.635248,-6.029905
2077.0000,1202.263220,1202.645309,-237.260674,2.553998,2.557607,-5.913130
2078.0000,1204.774146,1205.166547,-243.112193,2.468706,2.482530,-5.781404
2079.0000,1207.205190,1207.613328,-248.825610,2.396708,2.416947,-5.640515
2080.0000,1209.574972,1209.991555,-254.390225,2.331666,2.341591,-5.470059
2081.0000,1211.871483,1212.294956,-259.784704,2.263829,2.266126,-5.305956
2082.0000,1214.102283,1214.518808,-265.000688,2.196498,2.186077,-5.125402
2083.0000,1216.254310,1216.667329,-270.031948,2.113522,2.102235,-4.937195
2084.0000,1218.322131,1218.734593,-274.870870,2.026465,2.025826,-4.733342
2085.0000,1220.306379,1220.718570,-279.496667,1.946461,1.938257,-4.521080
2086.0000,1222.214240,1222.610704,-283.907193,1.865064,1.854092,-4.285548
2087.0000,1224.032917,1224.426714,-288.075400,1.777787,1.771751,-4.050388
2088.0000,1225.771254,1226.147962,-292.016132,1.698762,1.671793,-3.815830
2089.0000,1227.421906,1227.787992,-295.699423,1.609540,1.601750,-3.545071
2090.0000,1228.988881,1229.349635,-299.111129,1.523748,1.517441,-3.281824
2091.0000,1230.471489,1230.816453,-302.258099,1.431460,1.416388,-2.997860
2092.0000,1231.860703,1232.194914,-305.120605,1.342711,1.329525,-2.724704
2093.0000,1233.150329,1233.486702,-307.697856,1.249963,1.247454,-2.432173
2094.0000,1234.350931,1234.688175,-309.990398,1.157240,1.158510,-2.149168
2095.0000,1235.462472,1235.795955,-311.993709,1.062537,1.062455,-1.850858
2096.0000,1236.478937,1236.812066,-313.705664,0.957783,0.967731,-1.559818
2097.0000,1237.389632,1237.735528,-315.104038,0.861544,0.873710,-1.247535
2098.0000,1238.209408,1238.568151,-316.201122,0.780658,0.787122,-0.941013
2099.0000,1238.945650,1239.309107,-316.985209,0.698778,0.695070,-0.634879
2100.0000,1239.586037,1239.959976,-317.458721,0.588324,0.599386,-0.315765
2101.0000,1240.125771,1240.508529,-317.619108,0.485505,0.498604,-0.004295
